CustomerID,p_churn,y_true,EV,eligible,rank_by_ev,selected,risk_decile,Contract,tenure_band,State,InternetService,PaymentMethod
2026-TGDHM,0.6920690954221832,1,49.20690954221833,True,1046.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
4030-VPZBD,0.6537717176702906,1,45.37717176702907,True,1174.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
2408-TZMJL,0.4063650670947281,1,20.636506709472812,True,2022.0,False,D8,One Year,4–6y,California,Yes,Bank Withdrawal
7993-PYKOF,0.7988824002121486,1,59.88824002121487,True,627.0,False,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
5027-XWQHA,0.3209832881637339,1,12.098328816373389,True,2383.0,False,D7,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
4566-QVRRW,0.4851618689143621,1,28.516186891436213,True,1741.0,False,D8,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
0201-OAMXR,0.1912024847393749,1,-0.8797515260625062,False,3039.0,False,D6,One Year,4–6y,California,Yes,Credit Card
7831-QGOXH,0.7360046185908364,1,53.60046185908364,True,875.0,False,D9,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
6393-WRYZE,0.940305807180063,1,74.03058071800629,True,107.0,True,D10,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
6599-RCLCJ,0.8920142301027513,1,69.20142301027514,True,279.0,True,D10,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
9831-BPFRI,0.34676666874663087,1,14.676666874663084,True,2268.0,False,D7,One Year,2–4y,California,Yes,Bank Withdrawal
1725-MIMXW,0.37977467005405935,1,17.97746700540594,True,2124.0,False,D7,Month-to-Month,0–1y,California,No,Credit Card
0031-PVLZI,0.41731604159365837,1,21.731604159365837,True,1974.0,False,D8,Month-to-Month,0–1y,California,No,Credit Card
4791-QRGMF,0.5952354738262944,1,39.52354738262944,True,1370.0,False,D9,One Year,4–6y,California,Yes,Bank Withdrawal
4671-LXRDQ,0.46217389211816934,1,26.217389211816936,True,1822.0,False,D8,Month-to-Month,0–1y,California,Yes,Credit Card
1934-SJVJK,0.5774457317319509,1,37.74457317319509,True,1436.0,False,D8,Month-to-Month,0–1y,California,No,Credit Card
3838-OZURD,0.653761755290056,1,45.37617552900559,True,1175.0,False,D9,Month-to-Month,4–6y,California,Yes,Credit Card
9269-CQOOL,0.5976514537007389,1,39.765145370073895,True,1355.0,False,D9,Month-to-Month,0–1y,California,Yes,Credit Card
2845-HSJCY,0.9579940933392522,1,75.79940933392523,True,57.0,True,D10,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
1184-PJVDB,0.9124472647257915,1,71.24472647257916,True,211.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
9415-DPEWS,0.7033575079900654,1,50.33575079900655,True,1009.0,False,D9,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
7943-RQCHR,0.8988273146393855,1,69.88273146393854,True,263.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
3249-ZPQRG,0.6659375349001794,1,46.59375349001793,True,1137.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
2568-BRGYX,0.6125881465671004,1,41.258814656710044,True,1297.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
7721-JXEAW,0.7326573165355684,1,53.26573165355684,True,890.0,False,D9,Month-to-Month,4–6y,California,Yes,Bank Withdrawal
7249-WBIYX,0.963704523344593,1,76.3704523344593,True,39.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
3164-AALRN,0.16740324374370905,1,-3.259675625629093,False,3197.0,False,D6,One Year,0–1y,California,Yes,Credit Card
3334-CTHOL,0.8312595283445762,1,63.12595283445762,True,486.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
4704-ERYFC,0.7092750337302806,1,50.92750337302806,True,984.0,False,D9,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
0471-LVHGK,0.5519885779180994,1,35.19885779180994,True,1521.0,False,D8,One Year,2–4y,California,Yes,Bank Withdrawal
9518-RWHZL,0.08680780071502729,1,-11.31921992849727,False,3795.0,False,D5,One Year,4–6y,California,Yes,Credit Card
6240-EURKS,0.5372474493687718,1,33.72474493687718,True,1567.0,False,D8,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
6960-HVYXR,0.5650646911235008,1,36.506469112350075,True,1477.0,False,D8,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
7861-UVUFT,0.9133183206579284,1,71.33183206579284,True,204.0,True,D10,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
0680-DFNNY,0.9290275002417772,1,72.90275002417772,True,152.0,True,D10,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
7767-UXAGJ,0.4414593809137188,1,24.145938091371875,True,1888.0,False,D8,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
1571-SAVHK,0.5907545354715396,1,39.07545354715396,True,1398.0,False,D9,Month-to-Month,1–2y,California,Yes,Credit Card
9546-CQJSU,0.8115275442364888,1,61.15275442364889,True,568.0,False,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
2951-QOQTK,0.5142516867623994,1,31.42516867623995,True,1646.0,False,D8,Month-to-Month,0–1y,California,Yes,Credit Card
3473-XIIIT,0.9589321778596199,1,75.893217785962,True,54.0,True,D10,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
7893-IXHRQ,0.292825600290252,1,9.282560029025202,True,2525.0,False,D7,Month-to-Month,0–1y,California,No,Bank Withdrawal
2952-QAYZF,0.6631726253592115,1,46.31726253592116,True,1146.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
4763-PGDPO,0.6678199355250158,1,46.78199355250159,True,1127.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
5394-SVGJV,0.4612293055931846,1,26.122930559318462,True,1825.0,False,D8,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
9283-LZQOH,0.7366775125527312,1,53.66775125527313,True,871.0,False,D9,Month-to-Month,1–2y,California,Yes,Credit Card
7079-QRCBC,0.7348755589211802,1,53.48755589211801,True,881.0,False,D9,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
5469-CTCWN,0.5401657655542268,1,34.01657655542268,True,1556.0,False,D8,One Year,4–6y,California,Yes,Bank Withdrawal
9851-QXEEQ,0.6026603789634057,1,40.26603789634058,True,1338.0,False,D9,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
5208-HFSBT,0.45668054441485834,1,25.668054441485836,True,1837.0,False,D8,Month-to-Month,0–1y,California,Yes,Credit Card
2667-WYLWJ,0.29866051183365544,1,9.866051183365546,True,2500.0,False,D7,One Year,0–1y,California,No,Credit Card
1092-GANHU,0.6337517867816996,1,43.375178678169966,True,1246.0,False,D9,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
7881-EVUAD,0.6245219456319451,1,42.45219456319451,True,1264.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
5766-XQXMQ,0.35203372276996836,1,15.203372276996838,True,2253.0,False,D7,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
3703-VAVCL,0.8132442022970515,1,61.324420229705154,True,558.0,False,D10,Month-to-Month,0–1y,California,Yes,Credit Card
8519-QJGJD,0.7576597408996024,1,55.76597408996025,True,772.0,False,D9,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
6326-MTTXK,0.7312143794239808,1,53.12143794239809,True,901.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
0330-IVZHA,0.828019691689295,1,62.80196916892952,True,495.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
2886-KEFUM,0.4500825992063154,1,25.008259920631538,True,1857.0,False,D8,One Year,4–6y,California,Yes,Bank Withdrawal
4237-RLAQD,0.5655732178912373,1,36.55732178912373,True,1475.0,False,D8,Month-to-Month,0–1y,California,Yes,Credit Card
9651-GTSAQ,0.44833543738143355,1,24.833543738143355,True,1860.0,False,D8,One Year,4–6y,California,Yes,Bank Withdrawal
3186-BAXNB,0.671568712508476,1,47.156871250847615,True,1115.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
0637-YLETY,0.5568022766363644,1,35.680227663636444,True,1498.0,False,D8,Month-to-Month,1–2y,California,Yes,Credit Card
1157-BQCUW,0.7036215923084586,1,50.36215923084586,True,1007.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
2003-CKLOR,0.7140890688648935,1,51.40890688648936,True,961.0,False,D9,Month-to-Month,4–6y,California,Yes,Bank Withdrawal
9254-RBFON,0.38053573647594513,1,18.05357364759451,True,2117.0,False,D7,One Year,1–2y,California,Yes,Bank Withdrawal
1205-WNWPJ,0.48499884834069285,1,28.499884834069285,True,1742.0,False,D8,Month-to-Month,0–1y,California,Yes,Credit Card
8387-MOJJT,0.648254098716838,1,44.8254098716838,True,1204.0,False,D9,Month-to-Month,2–4y,California,Yes,Credit Card
6032-KRXXO,0.8870244768861413,1,68.70244768861413,True,298.0,True,D10,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
7459-RRWQZ,0.7190237946002025,1,51.90237946002024,True,936.0,False,D9,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
3092-IGHWF,0.8646899899281397,1,66.46899899281398,True,365.0,True,D10,One Year,4–6y,California,Yes,Bank Withdrawal
6352-TWCAU,0.8656919981502356,1,66.56919981502357,True,362.0,True,D10,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
2929-QNSRW,0.769955447670221,1,56.995544767022096,True,727.0,False,D9,One Year,4–6y,California,Yes,Bank Withdrawal
1262-OPMFY,0.9744231497160244,1,77.44231497160244,True,22.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
1899-VXWXM,0.48433024657832396,1,28.433024657832398,True,1745.0,False,D8,One Year,4–6y,California,Yes,Credit Card
3331-HQDTW,0.7632815111617164,1,56.32815111617164,True,752.0,False,D9,Month-to-Month,2–4y,California,Yes,Credit Card
5442-XSDCW,0.9534504319842086,1,75.34504319842087,True,72.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
3049-NDXFL,0.8964619830132097,1,69.64619830132098,True,273.0,True,D10,Month-to-Month,0–1y,California,Yes,Credit Card
7963-GQRMY,0.7653219735158013,1,56.53219735158014,True,741.0,False,D9,Month-to-Month,0–1y,California,Yes,Credit Card
1228-FZFRV,0.5919677477214625,1,39.196774772146256,True,1390.0,False,D9,Month-to-Month,4–6y,California,Yes,Credit Card
2058-DCJBE,0.7212923182768668,1,52.12923182768668,True,929.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
5364-XYIRR,0.8351125539468679,1,63.511255394686785,True,475.0,True,D10,Month-to-Month,4–6y,California,Yes,Bank Withdrawal
4829-AUOAX,0.7747233038410044,1,57.472330384100445,True,713.0,False,D9,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
9158-VCTQB,0.7800401182868227,1,58.00401182868228,True,687.0,False,D10,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
6311-UEUME,0.6080636371118199,1,40.80636371118199,True,1313.0,False,D9,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
6839-ITVZJ,0.611852942085331,1,41.18529420853311,True,1302.0,False,D9,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
0375-HVGXO,0.760372612888132,1,56.0372612888132,True,762.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
8593-WHYHV,0.8437110216658021,1,64.37110216658023,True,443.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
6097-EQISJ,0.592780912541534,1,39.278091254153395,True,1386.0,False,D9,One Year,4–6y,California,Yes,Credit Card
4423-YLHDV,0.8339528956918119,1,63.39528956918119,True,478.0,True,D10,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
0107-YHINA,0.8639885441401404,1,66.39885441401404,True,368.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
8640-SDGKB,0.6417345606804435,1,44.173456068044345,True,1221.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
4116-TZAQJ,0.5588807358232406,1,35.88807358232406,True,1487.0,False,D8,Month-to-Month,0–1y,California,Yes,Credit Card
3877-JRJIP,0.7443130040217608,1,54.43130040217609,True,836.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
7511-YMXVQ,0.7723187595553795,1,57.23187595553796,True,724.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
7551-JOHTI,0.18453150464911797,1,-1.546849535088203,False,3084.0,False,D6,Month-to-Month,0–1y,California,No,Credit Card
9804-ICWBG,0.7520100750053174,1,55.201007500531745,True,801.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
5318-IXUZF,0.6137257237786957,1,41.372572377869574,True,1293.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
3198-VELRD,0.915751635713522,1,71.5751635713522,True,194.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
9436-ZBZCT,0.6184124044432515,1,41.84124044432515,True,1283.0,False,D9,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
7198-GLXTC,0.7234903770046271,1,52.349037700462716,True,923.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
0516-VRYBW,0.04668489668191612,1,-15.331510331808389,False,4302.0,False,D4,One Year,1–2y,California,No,Bank Withdrawal
8380-PEFPE,0.6540302032574341,1,45.40302032574341,True,1173.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
5687-DKDTV,0.25168729312933097,1,5.168729312933095,True,2702.0,False,D7,Month-to-Month,0–1y,California,No,Credit Card
7530-HDYDS,0.313499064817893,1,11.349906481789308,True,2418.0,False,D7,Month-to-Month,2–4y,California,Yes,Credit Card
3096-IZETN,0.5958721275653125,1,39.58721275653126,True,1363.0,False,D9,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
5922-ABDVO,0.829013773848263,1,62.901377384826304,True,492.0,True,D10,Month-to-Month,1–2y,California,Yes,Credit Card
9172-ANCRX,0.5585308276203782,1,35.85308276203782,True,1490.0,False,D8,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
6910-HADCM,0.8386521370059644,1,63.865213700596456,True,457.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
4816-LXZYW,0.4323131899785566,1,23.231318997855666,True,1920.0,False,D8,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
4911-BANWH,0.5517583636766187,1,35.17583636766187,True,1523.0,False,D8,Month-to-Month,2–4y,California,Yes,Credit Card
8496-EJAUI,0.46099779937135915,1,26.09977993713592,True,1826.0,False,D8,Month-to-Month,1–2y,California,Yes,Credit Card
6365-MTGZX,0.7130044533140235,1,51.30044533140236,True,965.0,False,D9,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
1349-WXNGG,0.3473280492510962,1,14.732804925109626,True,2266.0,False,D7,Month-to-Month,0–1y,California,No,Bank Withdrawal
6990-YNRIO,0.03527150318671383,1,-16.47284968132862,False,4529.0,False,D4,Two Year,4–6y,California,Yes,Bank Withdrawal
0621-TWIEM,0.4137178315811829,1,21.37178315811829,True,1995.0,False,D8,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
2485-ITVKB,0.883310181995446,1,68.3310181995446,True,309.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
3669-OYSJI,0.3175355524990447,1,11.753555249904469,True,2399.0,False,D7,Month-to-Month,0–1y,California,Yes,Credit Card
1612-EOHDH,0.5360351855007444,1,33.60351855007444,True,1573.0,False,D8,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
7517-SAWMO,0.5760563705155233,1,37.605637051552335,True,1444.0,False,D8,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
4143-HHPMK,0.5795911491587187,1,37.95911491587187,True,1431.0,False,D8,Month-to-Month,4–6y,California,Yes,Bank Withdrawal
7054-LGEQW,0.5474335085682963,1,34.74335085682963,True,1537.0,False,D8,Month-to-Month,0–1y,California,Yes,Credit Card
0923-PNFUB,0.4183462686096867,1,21.83462686096867,True,1969.0,False,D8,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
3494-JCHRQ,0.5629375381054676,1,36.29375381054677,True,1481.0,False,D8,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
6474-FVJLC,0.8675075008757809,1,66.7507500875781,True,355.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
4547-LYTDD,0.58394187764411,1,38.394187764411,True,1416.0,False,D8,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
6770-XUAGN,0.8542090952907038,1,65.42090952907039,True,404.0,True,D10,Month-to-Month,0–1y,California,No,Bank Withdrawal
3143-ILDAL,0.4125370890813205,1,21.253708908132047,True,1999.0,False,D8,Month-to-Month,4–6y,California,Yes,Bank Withdrawal
4720-VSTSI,0.3758345280910276,1,17.58345280910276,True,2140.0,False,D7,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
3946-MHCZW,0.40487395234000223,1,20.487395234000225,True,2027.0,False,D8,Month-to-Month,0–1y,California,Yes,Credit Card
6651-AZVTJ,0.8797141882889652,1,67.97141882889653,True,321.0,True,D10,Month-to-Month,4–6y,California,Yes,Bank Withdrawal
4566-GOLUK,0.8198842249556421,1,61.98842249556421,True,537.0,False,D10,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
2484-DGXPZ,0.7058818928313376,1,50.58818928313376,True,995.0,False,D9,Month-to-Month,2–4y,California,No,Credit Card
4587-NUKOX,0.7210969125137754,1,52.10969125137754,True,931.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
0420-BWTPW,0.8628664800679515,1,66.28664800679516,True,373.0,True,D10,Month-to-Month,0–1y,California,Yes,Mailed Check
8183-ONMXC,0.9047632202117805,1,70.47632202117806,True,236.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
9614-RMGHA,0.8852652745059434,1,68.52652745059434,True,303.0,True,D10,Month-to-Month,4–6y,California,Yes,Bank Withdrawal
5054-IEXZT,0.8690782112658632,1,66.90782112658633,True,351.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
5834-ASPWA,0.9260301650896793,1,72.60301650896794,True,161.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
3948-XHGNA,0.6406347628207953,1,44.063476282079534,True,1224.0,False,D9,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
0565-IYCGT,0.20596163655661912,1,0.5961636556619148,True,2956.0,False,D6,One Year,4–6y,California,Yes,Credit Card
5445-UTODQ,0.97504334842702,1,77.50433484270201,True,21.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
1024-VRZHF,0.9456185086125888,1,74.56185086125889,True,93.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
0348-SDKOL,0.9036822203947353,1,70.36822203947354,True,244.0,True,D10,Month-to-Month,4–6y,California,Yes,Credit Card
4373-MAVJG,0.9563088962908484,1,75.63088962908483,True,61.0,True,D10,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
8901-HJXTF,0.9353636372970221,1,73.53636372970222,True,124.0,True,D10,Month-to-Month,1–2y,California,Yes,Mailed Check
5419-KLXBN,0.9517817337642023,1,75.17817337642023,True,77.0,True,D10,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
9828-AOQLM,0.8466059424149784,1,64.66059424149786,True,430.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
7615-ESMYF,0.9697193523944129,1,76.9719352394413,True,30.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
3858-VOBET,0.9390127916692432,1,73.90127916692433,True,109.0,True,D10,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
1447-PJGGA,0.23199676649888165,1,3.199676649888165,True,2799.0,False,D7,Two Year,4–6y,California,Yes,Bank Withdrawal
8565-CLBZW,0.9506437130663524,1,75.06437130663525,True,80.0,True,D10,Month-to-Month,2–4y,California,Yes,Mailed Check
9139-WQQDY,0.8185065372179121,1,61.85065372179122,True,539.0,False,D10,One Year,4–6y,California,Yes,Mailed Check
0224-HJAPT,0.8276836341178767,1,62.768363411787675,True,499.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
8086-OVPWV,0.9270011118783394,1,72.70011118783394,True,158.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
9430-FRQOC,0.9367317057080302,1,73.67317057080302,True,117.0,True,D10,Month-to-Month,0–1y,California,Yes,Mailed Check
3074-GQWYX,0.9076184947687514,1,70.76184947687516,True,225.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
6845-RGTYS,0.9345415448478424,1,73.45415448478424,True,128.0,True,D10,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
8861-HGGKB,0.9136345192288038,1,71.36345192288039,True,202.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
7065-YUNRY,0.9230794573255393,1,72.30794573255393,True,174.0,True,D10,Month-to-Month,0–1y,California,Yes,Mailed Check
7694-VLBWQ,0.16801364005465383,1,-3.198635994534616,False,3194.0,False,D6,One Year,4–6y,California,Yes,Bank Withdrawal
6481-OGDOO,0.6606421912034924,1,46.06421912034925,True,1160.0,False,D9,One Year,4–6y,California,Yes,Credit Card
3753-TSEMP,0.9561502431190512,1,75.61502431190512,True,62.0,True,D10,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
8305-VHZBZ,0.8078745702644244,1,60.78745702644245,True,586.0,False,D10,Month-to-Month,0–1y,California,No,Mailed Check
9172-JITSM,0.8438030133745307,1,64.38030133745308,True,442.0,True,D10,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
6298-QDFNH,0.46479610116718323,1,26.479610116718327,True,1811.0,False,D8,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
6173-ITPWD,0.8335463976726729,1,63.3546397672673,True,480.0,True,D10,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
9734-UYXQI,0.835785607710692,1,63.578560771069206,True,472.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
2189-UXTKY,0.6073394557292706,1,40.73394557292706,True,1316.0,False,D9,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
4958-GZWIY,0.7454457587540869,1,54.5445758754087,True,830.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
6356-ELRKD,0.7321181045615551,1,53.21181045615552,True,894.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
8624-GIOUT,0.27100950490377523,1,7.1009504903775245,True,2621.0,False,D7,Month-to-Month,4–6y,California,Yes,Credit Card
3177-LASXD,0.7621890613846918,1,56.21890613846918,True,754.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
4897-QSUYC,0.46873280349610846,1,26.87328034961085,True,1796.0,False,D8,Month-to-Month,0–1y,California,No,Mailed Check
1084-UQCHV,0.5877450572572733,1,38.77450572572734,True,1408.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
2955-BJZHG,0.8224440648825588,1,62.24440648825589,True,524.0,False,D10,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
3806-DXQOM,0.40674035162823485,1,20.674035162823486,True,2020.0,False,D8,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
9300-RENDD,0.7827573714129973,1,58.27573714129973,True,679.0,False,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
0761-AETCS,0.4577415857205227,1,25.77415857205228,True,1832.0,False,D8,Month-to-Month,0–1y,California,No,Bank Withdrawal
2153-MREFK,0.4387740443287494,1,23.87740443287494,True,1897.0,False,D8,One Year,2–4y,California,Yes,Bank Withdrawal
3106-ULWFW,0.8076100181470344,1,60.76100181470345,True,591.0,False,D10,Month-to-Month,0–1y,California,Yes,Credit Card
0925-VYDLG,0.6873924167676505,1,48.73924167676505,True,1062.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
4349-GFQHK,0.5729269960234614,1,37.29269960234615,True,1448.0,False,D8,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
7802-EFKNY,0.8037961684109353,1,60.37961684109352,True,607.0,False,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
8035-BUYVG,0.5035898069741611,1,30.358980697416115,True,1681.0,False,D8,One Year,2–4y,California,Yes,Bank Withdrawal
9787-XVQIU,0.7374043687737859,1,53.7404368773786,True,868.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
8945-MUQUF,0.32130812316681945,1,12.130812316681947,True,2380.0,False,D7,One Year,4–6y,California,Yes,Bank Withdrawal
3023-GFLBR,0.6773897356924744,1,47.73897356924745,True,1090.0,False,D9,Month-to-Month,2–4y,California,Yes,Credit Card
0524-IAVZO,0.7547999584472539,1,55.479995844725394,True,783.0,False,D9,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
2737-YNGYW,0.6111606434331021,1,41.116064343310214,True,1306.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
5159-YFPKQ,0.7760875736404338,1,57.608757364043385,True,706.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
7927-AUXBZ,0.24699738437275492,1,4.699738437275492,True,2732.0,False,D7,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
7619-ODSGN,0.1885240475124398,1,-1.1475952487560157,False,3060.0,False,D6,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
2514-GINMM,0.740470196024109,1,54.0470196024109,True,859.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
2659-VXMWZ,0.5548549273011094,1,35.48549273011094,True,1507.0,False,D8,One Year,4–6y,California,Yes,Bank Withdrawal
4285-GYRQC,0.928218424579727,1,72.8218424579727,True,153.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
8337-MSSXB,0.7083715293370435,1,50.837152933704346,True,988.0,False,D9,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
8182-BJDSI,0.4038561379105785,1,20.38561379105785,True,2034.0,False,D8,Month-to-Month,2–4y,California,Yes,Bank Withdrawal
2482-CZGBB,0.5386626293862825,1,33.86626293862825,True,1562.0,False,D8,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
0866-QLSIR,0.03451769945726282,1,-16.548230054273716,False,4542.0,False,D4,One Year,2–4y,California,Yes,Mailed Check
7181-BQYBV,0.8903038480003184,1,69.03038480003184,True,285.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
6204-IEUXJ,0.6140658641435023,1,41.40658641435024,True,1291.0,False,D9,Month-to-Month,0–1y,California,Yes,Credit Card
4529-CKBCL,0.8038915348578838,1,60.389153485788384,True,606.0,False,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
2506-CLAKW,0.6074881136935696,1,40.748811369356964,True,1315.0,False,D9,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
1583-IHQZE,0.9128134046115607,1,71.28134046115608,True,208.0,True,D10,Month-to-Month,1–2y,California,Yes,Mailed Check
0151-ONTOV,0.7611788217262422,1,56.11788217262422,True,759.0,False,D9,Month-to-Month,0–1y,California,Yes,Mailed Check
0320-JDNQG,0.7864611689629888,1,58.64611689629888,True,671.0,False,D10,Month-to-Month,1–2y,California,Yes,Bank Withdrawal
7180-PISOG,0.9101931667570536,1,71.01931667570537,True,218.0,True,D10,Month-to-Month,0–1y,California,Yes,Bank Withdrawal
3571-RFHAR,0.542640645793658,1,34.26406457936581,True,1552.0,False,D8,Month-to-Month,4–6y,California,Yes,Bank Withdrawal
